Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787658429,1500,POST,/posts,11.600000,0.200000,11000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,5462,7,4300,4885.13864845543,1.656333995924797,21999.002625001594,168.7834126693519
1787658429,1500,,Aggregated,78.200000,1.300000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,35363,54,4300,4897.059015517618,0.5523750005522743,22034.273249999387,3024.991884172723
1787658430,1500,GET,/feed,62.800000,0.900000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,27237,41,4400,4942.797501768889,0.5523750005522743,22034.273249999387,3902.117266953042
1787658430,1500,POST,/follow,5.100000,0.200000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,2746,6,4000,4815.272081481367,1.8352499973843805,21888.171958002204,16.96285506190823
1787658430,1500,POST,/posts,12.300000,0.200000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,5480,7,4300,4921.38299338313,1.656333995924797,21999.002625001594,168.78412408759124
1787658430,1500,,Aggregated,80.200000,1.300000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,35463,54,4300,4929.613724026889,0.5523750005522743,22034.273249999387,3024.377097256295
1787658431,1500,GET,/feed,70.000000,0.300000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,27311,41,4400,4967.0133432535695,0.5523750005522743,22034.273249999387,3902.1332064003514
1787658431,1500,POST,/follow,5.500000,0.200000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,2750,6,4000,4829.4207431203,1.8352499973843805,21888.171958002204,16.96290909090909
1787658431,1500,POST,/posts,13.400000,0.100000,11000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,5494,7,4300,4937.8982548821505,1.656333995924797,21999.002625001594,168.78467419002547
1787658431,1500,,Aggregated,88.900000,0.600000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,35555,54,4300,4951.872351947702,0.5523750005522743,22034.273249999387,3024.7535086485727
1787658432,1500,GET,/feed,74.000000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,27382,41,4400,4991.078393960607,0.5523750005522743,22034.273249999387,3902.1484186691987
1787658432,1500,POST,/follow,5.600000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,2758,6,4000,4853.757500769698,1.8352499973843805,21888.171958002204,16.96301667875272
1787658432,1500,POST,/posts,14.600000,0.000000,11000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,5506,7,4300,4950.57175550682,1.656333995924797,21999.002625001594,168.78514347984017
1787658432,1500,,Aggregated,94.200000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,35646,54,4400,4974.196820298817,0.5523750005522743,22034.273249999387,3024.8763676148797
1787658433,1500,GET,/feed,74.400000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,27457,41,4400,5016.617724751915,0.5523750005522743,22034.273249999387,3902.1644025203045
1787658433,1500,POST,/follow,5.400000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,2766,6,4000,4882.28626646414,1.8352499973843805,21888.171958002204,16.963123644251628
1787658433,1500,POST,/posts,15.400000,0.000000,11000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,5516,7,4400,4968.260673969104,1.656333995924797,21999.002625001594,168.78553299492387
1787658433,1500,,Aggregated,95.200000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,35739,54,4400,4998.757731306575,0.5523750005522743,22034.273249999387,3025.257253980246
1787658434,1525,GET,/feed,73.600000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,27532,41,4500,5043.5683439141085,0.5523750005522743,22034.273249999387,3902.180299288101
1787658434,1525,POST,/follow,5.500000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,2774,6,4000,4906.324378288328,1.8352499973843805,21888.171958002204,16.963229992790193
1787658434,1525,POST,/posts,14.500000,0.000000,11000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,5531,7,4400,4999.797959400572,1.656333995924797,21999.002625001594,168.7861146266498
1787658434,1525,,Aggregated,93.600000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,35837,54,4400,5026.189412714752,0.5523750005522743,22034.273249999387,3025.237603594051
1787658435,1550,GET,/feed,73.400000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,27610,41,4500,5071.587276532389,0.5523750005522743,22034.273249999387,3902.1967403114813
1787658435,1550,POST,/follow,5.900000,0.000000,20000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,2782,6,4000,4942.6271198608265,1.8352499973843805,21888.171958002204,16.96333572969087
1787658435,1550,POST,/posts,14.900000,0.000000,11000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,5547,7,4400,5023.4505588957245,1.656333995924797,21999.002625001594,168.7867315666126
1787658435,1550,,Aggregated,94.200000,0.000000,11000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,35939,54,4400,5054.174952077286,0.5523750005522743,22034.273249999387,3025.2122763571606
1787658436,1575,GET,/feed,73.000000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,27674,41,4500,5094.088740096486,0.5523750005522743,22034.273249999387,3902.2101611621015
1787658436,1575,POST,/follow,5.500000,0.000000,20000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,2786,6,4000,4960.97953966074,1.8352499973843805,21888.171958002204,16.963388370423548
1787658436,1575,POST,/posts,14.500000,0.000000,11000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,5561,7,4500,5041.772419578598,1.656333995924797,21999.002625001594,168.78726847689265
1787658436,1575,,Aggregated,93.000000,0.000000,20000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,36021,54,4500,5075.716865611738,0.5523750005522743,22034.273249999387,3025.336609200189
1787658437,1600,GET,/feed,73.600000,0.000000,11000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,27744,41,4500,5117.47960152704,0.5523750005522743,22034.273249999387,3902.2247693194927
1787658437,1600,POST,/follow,6.000000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,2794,6,4100,4993.605584911897,1.8352499973843805,21888.171958002204,16.96349319971367
1787658437,1600,POST,/posts,14.000000,0.000000,11000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,5574,7,4500,5063.732120213233,1.656333995924797,21999.002625001594,168.78776462145677
1787658437,1600,,Aggregated,93.600000,0.000000,11000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,36112,54,4500,5099.599327289472,0.5523750005522743,22034.273249999387,3025.352874390784
1787658438,1625,GET,/feed,73.600000,0.000000,11000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,27815,41,4600,5142.407280170055,0.5523750005522743,22034.273249999387,3902.239511055186
1787658438,1625,POST,/follow,6.000000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,2799,6,4100,5004.864435092833,1.8352499973843805,21888.171958002204,16.963558413719184
1787658438,1625,POST,/posts,14.700000,0.000000,10000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,5586,7,4500,5089.300585217786,1.656333995924797,21999.002625001594,168.78822055137846
1787658438,1625,,Aggregated,94.300000,0.000000,11000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,36200,54,4500,5123.577544772935,0.5523750005522743,22034.273249999387,3025.7216574585636
1787658439,1650,GET,/feed,73.300000,0.000000,9300,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,27864,42,4600,5157.003427224305,0.5523750005522743,22034.273249999387,3902.1093884582256
1787658439,1650,POST,/follow,6.500000,0.000000,10000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,2803,6,4100,5019.4841031158885,1.8352499973843805,21888.171958002204,16.963610417409917
1787658439,1650,POST,/posts,14.400000,0.000000,9100,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,5607,7,4500,5119.8433675215865,1.656333995924797,21999.002625001594,168.78901373283395
1787658439,1650,,Aggregated,94.200000,0.000000,9200,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,36274,55,4500,5140.632938162434,0.5523750005522743,22034.273249999387,3024.8201190935656
1787658440,1675,GET,/feed,72.600000,0.000000,9400,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,27920,42,4600,5178.115006745882,0.5523750005522743,22034.273249999387,3902.1212034383952
1787658440,1675,POST,/follow,6.800000,0.000000,20000,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,2811,6,4100,5049.1766133766805,1.8352499973843805,21888.171958002204,16.963713980789755
1787658440,1675,POST,/posts,13.900000,0.000000,9300,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,5618,7,4500,5141.1323975810865,1.656333995924797,21999.002625001594,168.78942684229264
1787658440,1675,,Aggregated,93.300000,0.000000,9400,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,36349,55,4500,5162.427804290522,0.5523750005522743,22034.273249999387,3024.65454345374
1787658441,1700,GET,/feed,69.700000,0.100000,9900,21000,21000,21000,21000,22000,22000,22000,22000,22000,22000,27964,42,4600,5195.607766311471,0.5523750005522743,22126.766082998074,3902.1304534401374
1787658441,1700,POST,/follow,6.800000,0.000000,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,22000,2814,6,4100,5058.525327453036,1.8352499973843805,21937.497917002474,16.963752665245202
1787658441,1700,POST,/posts,14.300000,0.000000,9500,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,5629,7,4600,5160.651542063696,1.656333995924797,21999.002625001594,168.78983833718246
1787658441,1700,,Aggregated,90.800000,0.100000,9800,21000,21000,21000,21000,22000,22000,22000,22000,22000,22000,36407,55,4600,5179.607585872556,0.5523750005522743,22126.766082998074,3024.6114758150907
1787658442,1725,GET,/feed,67.600000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,28023,42,4600,5217.177218820579,0.5523750005522743,22260.397500002,3902.1428112621775
1787658442,1725,POST,/follow,6.300000,0.000000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,2822,6,4100,5102.6044003344605,1.8352499973843805,22168.08829100046,16.96385542168675
1787658442,1725,POST,/posts,13.300000,0.000000,9900,21000,21000,21000,21000,22000,22000,22000,22000,22000,22000,5638,7,4600,5177.114971020136,1.656333995924797,22207.556041998032,168.79017382050372
1787658442,1725,,Aggregated,87.200000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,36483,55,4600,5202.123757020069,0.5523750005522743,22260.397500002,3024.6761231258392
1787658443,1750,GET,/feed,65.300000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,28100,42,4600,5245.017235077472,0.5523750005522743,22260.397500002,3902.1588612099645
1787658443,1750,POST,/follow,6.200000,0.000000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,2829,6,4200,5126.222679625609,1.8352499973843805,22168.08829100046,16.963944856839873
1787658443,1750,POST,/posts,13.500000,0.000000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,5657,7,4600,5213.284084693217,1.656333995924797,22207.556041998032,168.79087855753934
1787658443,1750,,Aggregated,85.000000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,36586,55,4600,5230.924843750235,0.5523750005522743,22260.397500002,3024.4767124036516
1787658444,1775,GET,/feed,63.000000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,28175,42,4700,5270.110739047986,0.5523750005522743,22260.397500002,3902.1744099378884
1787658444,1775,POST,/follow,6.400000,0.000000,21000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,2839,6,4200,5158.015298034472,1.8352499973843805,22168.08829100046,16.964071856287426
1787658444,1775,POST,/posts,13.300000,0.000000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,5679,7,4600,5255.52059249437,1.656333995924797,22207.556041998032,168.7916886775841
1787658444,1775,,Aggregated,82.700000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,36693,55,4600,5259.179596886902,0.5523750005522743,22260.397500002,3023.7509334205433
1787658445,1800,GET,/feed,63.300000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,28247,42,4700,5295.894780300026,0.5523750005522743,22260.397500002,3902.1892590363577
1787658445,1800,POST,/follow,6.000000,0.000000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,2854,6,4200,5208.2956146769,1.8352499973843805,22168.08829100046,16.96426068675543
1787658445,1800,POST,/posts,13.300000,0.000000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,5689,8,4600,5265.490660079893,1.656333995924797,22207.556041998032,168.76234839163297
1787658445,1800,,Aggregated,82.600000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,36790,56,4600,5284.397714286924,0.5523750005522743,22260.397500002,3023.4749932046752
1787658446,1825,GET,/feed,63.300000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,28307,42,4700,5317.045797210435,0.5523750005522743,22260.397500002,3902.2015755820116
1787658446,1825,POST,/follow,6.600000,0.000000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,2862,6,4200,5236.448055175707,1.8352499973843805,22168.08829100046,16.964360587002098
1787658446,1825,POST,/posts,14.500000,0.000000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,5698,8,4600,5278.513316110301,1.656333995924797,22207.556041998032,168.76272376272377
1787658446,1825,,Aggregated,84.400000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,36867,56,4700,5304.833552790948,0.5523750005522743,22260.397500002,3023.5653023028726
1787658447,1850,GET,/feed,62.500000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,28380,42,4700,5342.09783404728,0.5523750005522743,22260.397500002,3902.216490486258
1787658447,1850,POST,/follow,6.900000,0.000000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,2866,6,4300,5254.364201717331,1.8352499973843805,22168.08829100046,16.964410327983252
1787658447,1850,POST,/posts,14.300000,0.000000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,5718,8,4700,5315.832946272214,1.656333995924797,22207.556041998032,168.76355369010145
1787658447,1850,,Aggregated,83.700000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,36964,56,4700,5331.232472653583,0.5523750005522743,22260.397500002,3023.442105832702
1787658448,1875,GET,/feed,62.900000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,28450,42,4700,5367.237814741261,0.5523750005522743,22260.397500002,3902.23072056239
1787658448,1875,POST,/follow,7.300000,0.000000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,2877,6,4300,5294.984380429573,1.8352499973843805,22168.08829100046,16.964546402502606
1787658448,1875,POST,/posts,13.600000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,5729,8,4700,5336.108401930445,1.656333995924797,22207.556041998032,168.76400768022341
1787658448,1875,,Aggregated,83.800000,0.200000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,37056,56,4700,5356.815385539266,0.5523750005522743,22260.397500002,3023.3732728842833
1787658449,1900,GET,/feed,62.300000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,28528,42,4700,5396.324894829003,0.5523750005522743,22260.397500002,3902.2464946719015
1787658449,1900,POST,/follow,7.100000,0.000000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,2882,6,4300,5321.360558320569,1.8352499973843805,22168.08829100046,16.964607911172795
1787658449,1900,POST,/posts,14.200000,0.100000,10000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,5744,8,4700,5364.46094769786,1.656333995924797,22207.556041998032,168.76462395543174
1787658449,1900,,Aggregated,83.600000,0.200000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,37154,56,4700,5385.583824415594,0.5523750005522743,22260.397500002,3023.673467190612
1787658450,1925,GET,/feed,62.900000,0.100000,10000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,28602,42,4800,5419.535999652362,0.5523750005522743,22260.397500002,3902.2613803230543
1787658450,1925,POST,/follow,7.700000,0.000000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,2889,6,4400,5339.420259128032,1.8352499973843805,22168.08829100046,16.964693665628246
1787658450,1925,POST,/posts,14.100000,0.100000,20000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,5759,8,4700,5388.7942023056985,1.656333995924797,22207.556041998032,168.76523702031602
1787658450,1925,,Aggregated,84.700000,0.200000,10000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,37250,56,4700,5408.569653738391,0.5523750005522743,22260.397500002,3023.7157046979864
1787658451,1950,GET,/feed,64.800000,0.000000,10000,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,28662,42,4800,5440.4463491662445,0.5523750005522743,22260.397500002,3902.2733933431023
1787658451,1950,POST,/follow,7.700000,0.000000,20000,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,2892,6,4400,5351.309815063238,1.8352499973843805,22168.08829100046,16.96473029045643
1787658451,1950,POST,/posts,13.600000,0.100000,20000,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,5767,8,4700,5407.735987882873,1.656333995924797,22207.556041998032,168.7655626842379
1787658451,1950,,Aggregated,86.100000,0.100000,20000,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,37321,56,4700,5428.484624931945,0.5523750005522743,22260.397500002,3024.2837276600308
1787658452,1975,GET,/feed,67.400000,0.000000,10000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,28733,42,4800,5463.201295100787,0.5523750005522743,22260.397500002,3902.287543939025
1787658452,1975,POST,/follow,7.900000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,2898,6,4400,5370.810954709069,1.8352499973843805,22168.08829100046,16.9648033126294
1787658452,1975,POST,/posts,14.100000,0.100000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,5788,8,4800,5444.748459491453,1.656333995924797,22207.556041998032,168.76641326883205
1787658452,1975,,Aggregated,89.400000,0.100000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,37419,56,4800,5453.19161501946,0.5523750005522743,22260.397500002,3023.8758919265615
1787658453,2000,GET,/feed,68.300000,0.000000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,28806,42,4800,5486.901602480348,0.5523750005522743,22260.397500002,3902.302020412414
1787658453,2000,POST,/follow,7.900000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,2905,6,4400,5391.403824296345,1.8352499973843805,22168.08829100046,16.96488812392427
1787658453,2000,POST,/posts,13.600000,0.100000,20000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,5806,8,4800,5471.503249058482,1.656333995924797,22207.556041998032,168.76713744402343
1787658453,2000,,Aggregated,89.800000,0.100000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,37517,56,4800,5477.12406468167,0.5523750005522743,22260.397500002,3023.665458325559
1787658454,2000,GET,/feed,71.100000,0.000000,10000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,28887,42,4800,5513.146458613496,0.5523750005522743,22260.397500002,3902.3179977152354
1787658454,2000,POST,/follow,7.600000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,2916,6,4400,5428.670366569573,1.8352499973843805,22168.08829100046,16.96502057613169
1787658454,2000,POST,/posts,14.700000,0.100000,20000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,5812,8,4800,5481.083071194519,1.656333995924797,22207.556041998032,168.76737783895388
1787658454,2000,,Aggregated,93.400000,0.100000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,37615,56,4800,5501.643475971459,0.5523750005522743,22260.397500002,3024.2351721387745
1787658455,2000,GET,/feed,70.200000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,28962,43,4800,5537.091440173366,0.5523750005522743,22260.397500002,3902.197776396658
1787658455,2000,POST,/follow,7.900000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,2926,6,4500,5457.22447751466,1.8352499973843805,22168.08829100046,16.96514012303486
1787658455,2000,POST,/posts,15.200000,0.100000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,5829,8,4800,5505.609528427094,1.656333995924797,22207.556041998032,168.76805627037228
1787658455,2000,,Aggregated,93.300000,0.100000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,37717,57,4800,5526.030146955202,0.5523750005522743,22260.397500002,3023.8046769361295
1787658456,2000,GET,/feed,70.600000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,29030,43,4800,5562.457974868449,0.5523750005522743,22260.397500002,3902.2113675508094
1787658456,2000,POST,/follow,7.300000,0.000000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,2932,6,4500,5472.834674524862,1.8352499973843805,22168.08829100046,16.965211459754435
1787658456,2000,POST,/posts,13.800000,0.100000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,5844,8,4800,5535.446648056384,1.656333995924797,22207.556041998032,168.76865160848735
1787658456,2000,,Aggregated,91.700000,0.100000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,21000,37806,57,4800,5551.331970781845,0.5523750005522743,22260.397500002,3023.7851663757074
1787658457,2000,GET,/feed,71.000000,0.100000,20000,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,29102,43,4800,5583.527206024539,0.5523750005522743,22260.397500002,3902.2256889560854
1787658457,2000,POST,/follow,6.800000,0.000000,20000,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,2936,6,4500,5486.307241626326,1.8352499973843805,22168.08829100046,16.96525885558583
1787658457,2000,POST,/posts,13.800000,0.100000,20000,20000,20000,21000,21000,21000,22000,22000,22000,22000,22000,5858,8,4800,5558.725847116169,1.656333995924797,22207.556041998032,168.76920450665756
1787658457,2000,,Aggregated,91.600000,0.200000,20000,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,37896,57,4800,5572.161252468505,0.5523750005522743,22260.397500002,3024.09309689677
1787658458,2000,GET,/feed,71.200000,0.100000,10000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,29172,43,4800,5607.1169301219,0.5523750005522743,22260.397500002,3902.2395447689564
1787658458,2000,POST,/follow,7.200000,0.000000,9900,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,2942,6,4500,5511.02096864374,1.8352499973843805,22168.08829100046,16.96532970768185
1787658458,2000,POST,/posts,14.500000,0.000000,20000,20000,21000,21000,22000,22000,22000,22000,22000,22000,22000,5875,8,4800,5588.289664388345,1.656333995924797,22207.556041998032,168.76987234042554
1787658458,2000,,Aggregated,92.900000,0.100000,20000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,37989,57,4800,5596.763288150423,0.5523750005522743,22260.397500002,3023.969227934402
1787658459,2000,GET,/feed,71.500000,0.100000,20000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,29232,43,4900,5628.323843161813,0.5523750005522743,22415.907624999818,3902.2513683634375
1787658459,2000,POST,/follow,6.800000,0.000000,20000,20000,21000,21000,22000,22000,22000,22000,22000,22000,22000,2949,6,4500,5541.991479455363,1.8352499973843805,22357.15204099688,16.965412004069176
1787658459,2000,POST,/posts,14.000000,0.000000,20000,20000,21000,21000,22000,22000,22000,22000,22000,22000,22000,5886,8,4800,5608.287724372501,1.656333995924797,22400.194374997227,168.77030241250424
1787658459,2000,,Aggregated,92.300000,0.100000,20000,20000,21000,21000,22000,22000,22000,22000,22000,22000,22000,38067,57,4800,5618.537762415623,0.5523750005522743,22415.907624999818,3023.9846848976804
1787658460,2000,GET,/feed,71.900000,0.100000,9800,21000,21000,21000,22000,22000,23000,23000,23000,23000,23000,29297,43,4900,5649.7078218379775,0.5523750005522743,23154.477583004336,3902.26412260641
1787658460,2000,POST,/follow,6.300000,0.000000,9700,21000,21000,21000,22000,22000,22000,23000,23000,23000,23000,2953,7,4500,5548.457548819463,1.8352499973843805,22729.170833001263,16.959701997968168
1787658460,2000,POST,/posts,14.500000,0.000000,20000,21000,21000,22000,22000,23000,23000,23000,23000,23000,23000,5899,8,4800,5634.568421658342,1.656333995924797,23121.502041001804,168.7708086116291
1787658460,2000,,Aggregated,92.700000,0.100000,20000,21000,21000,21000,22000,22000,23000,23000,23000,23000,23000,38149,58,4800,5639.529327568551,0.5523750005522743,23154.477583004336,3024.2022857742013
1787658461,2000,GET,/feed,70.600000,0.100000,9700,21000,21000,22000,22000,23000,23000,24000,24000,24000,24000,29349,43,4900,5666.170723376749,0.5523750005522743,23583.463583003322,3902.2742853248833
1787658461,2000,POST,/follow,6.500000,0.000000,9600,21000,21000,22000,22000,22000,23000,23000,23000,23000,23000,2957,7,4500,5563.334175162284,1.8352499973843805,23481.3974159988,16.959756509976327
1787658461,2000,POST,/posts,14.100000,0.000000,20000,21000,22000,22000,23000,23000,23000,23000,24000,24000,24000,5906,8,4800,5653.335654516181,1.656333995924797,23511.699709000823,168.77108025736538
1787658461,2000,,Aggregated,91.200000,0.100000,9700,21000,21000,22000,22000,23000,23000,24000,24000,24000,24000,38212,58,4800,5656.229040403817,0.5523750005522743,23583.463583003322,3024.5671516801003
1787658462,2000,GET,/feed,69.500000,0.100000,9700,21000,22000,22000,23000,24000,24000,24000,24000,24000,24000,29425,43,4900,5690.95453319362,0.5523750005522743,24085.202332993504,3902.2890739167374
1787658462,2000,POST,/follow,6.600000,0.000000,20000,21000,22000,22000,23000,23000,24000,24000,24000,24000,24000,2963,7,4500,5590.319446435666,1.8352499973843805,23719.15645900299,16.959838002024973
1787658462,2000,POST,/posts,14.200000,0.000000,21000,22000,22000,22000,23000,24000,24000,24000,24000,24000,24000,5927,8,4800,5693.341655979177,1.656333995924797,24127.851750003174,168.77189134469378
1787658462,2000,,Aggregated,90.300000,0.100000,9700,21000,22000,22000,23000,24000,24000,24000,24000,24000,24000,38315,58,4900,5683.541423828756,0.5523750005522743,24127.851750003174,3024.283413806603
1787658463,2000,GET,/feed,69.000000,0.100000,9700,21000,22000,22000,24000,24000,24000,24000,24000,24000,24000,29499,43,4900,5719.776567764066,0.5523750005522743,24322.99525000417,3902.3034001152582
1787658463,2000,POST,/follow,6.400000,0.100000,21000,22000,22000,22000,23000,24000,24000,24000,24000,24000,24000,2965,7,4600,5597.858639613786,1.8352499973843805,24153.661208001722,16.959865092748736
1787658463,2000,POST,/posts,14.000000,0.000000,21000,22000,22000,23000,23000,24000,24000,24000,24000,24000,24000,5935,8,4800,5703.297022955111,1.656333995924797,24127.851750003174,168.772198820556
1787658463,2000,,Aggregated,89.400000,0.200000,9700,21000,22000,22000,24000,24000,24000,24000,24000,24000,24000,38399,58,4900,5707.81550743938,0.5523750005522743,24322.99525000417,3025.234954035261
1787658464,2000,GET,/feed,68.400000,0.100000,9700,22000,22000,23000,24000,24000,25000,25000,25000,25000,25000,29578,43,4900,5754.174897587744,0.5523750005522743,24722.438124998007,3902.318615186963
1787658464,2000,POST,/follow,6.700000,0.100000,21000,22000,22000,23000,24000,24000,25000,25000,25000,25000,25000,2972,7,4600,5632.051668305473,1.8352499973843805,24645.675915999163,16.959959623149395
